passenger1_id,completed,passenger_cancelled,Time,P-Cancel Rate,Ride Rate
3244423,6,1,1,0.14,0.43
3244820,1,1,2,0.50,0.07
3245842,3,5,1,0.63,0.21
3245996,2,1,1,0.33,0.14
3246022,6,2,1,0.25,0.43
3246561,1,1,2,0.50,0.07
3246589,14,2,1,0.13,1.00
3246886,4,2,1,0.33,0.29
3247024,1,1,2,0.50,0.07
3248072,7,1,1,0.13,0.50
3248681,7,1,1,0.13,0.50
3248860,7,2,1,0.22,0.50
3248919,3,1,1,0.25,0.21
3248943,4,1,1,0.20,0.29
3251066,0,1,1,1.00,0.00
3251216,15,1,1,0.06,1.07
3251534,4,3,1,0.43,0.29
3251672,25,3,2,0.11,1.79
3251987,1,3,2,0.75,0.07
3252640,0,6,1,1.00,0.00
3252722,1,1,2,0.50,0.07
3252971,13,2,3,0.13,0.93
3253132,13,1,3,0.07,0.93
3253343,9,1,1,0.10,0.64
3253421,3,1,1,0.25,0.21
3253580,0,1,1,1.00,0.00
3253726,0,3,1,1.00,0.00
3253909,0,1,1,1.00,0.00
3254079,6,1,1,0.14,0.43
3254356,1,1,2,0.50,0.07
3254438,2,3,1,0.60,0.14
3254597,6,1,1,0.14,0.43
3254635,3,1,1,0.25,0.21
3255649,6,1,1,0.14,0.43
3255912,0,2,1,1.00,0.00
3256516,6,2,1,0.25,0.43
3256599,0,1,1,1.00,0.00
3256629,0,1,1,1.00,0.00
3258401,2,1,1,0.33,0.14
3258855,6,4,1,0.40,0.43
3259416,7,1,1,0.13,0.50
3259581,0,1,1,1.00,0.00
3259851,9,1,1,0.10,0.64
3261839,4,2,1,0.33,0.29
3262944,12,2,1,0.14,0.86
3263032,12,1,1,0.08,0.86
3263730,0,1,1,1.00,0.00
3263904,17,2,1,0.11,1.21
3265251,2,1,1,0.33,0.14
3265269,4,2,1,0.33,0.29
3265377,1,1,2,0.50,0.07
3265567,3,2,1,0.40,0.21
3265954,0,1,1,1.00,0.00
3266815,6,1,1,0.14,0.43
3267124,7,1,1,0.13,0.50
3267775,9,1,1,0.10,0.64
3268944,9,1,1,0.10,0.64
3269220,6,1,1,0.14,0.43
3269735,0,1,1,1.00,0.00
3271013,0,1,1,1.00,0.00
3271226,5,1,5,0.17,0.36
3271507,4,7,1,0.64,0.29
3271691,8,2,1,0.20,0.57
3271903,1,1,2,0.50,0.07
3272408,15,1,1,0.06,1.07
3272409,8,2,1,0.20,0.57
3272555,10,2,2,0.17,0.71
3272981,1,1,2,0.50,0.07
3273393,3,1,1,0.25,0.21
3273826,10,1,2,0.09,0.71
3274534,13,4,3,0.24,0.93
3274578,15,1,1,0.06,1.07
3275014,4,1,1,0.20,0.29
3275056,2,1,1,0.33,0.14
3275072,18,3,2,0.14,1.29
3275103,3,1,1,0.25,0.21
3275433,3,1,1,0.25,0.21
3276155,2,1,1,0.33,0.14
3277443,6,2,1,0.25,0.43
3277559,6,1,1,0.14,0.43
3277565,0,1,1,1.00,0.00
3277664,5,1,5,0.17,0.36
3277950,1,1,2,0.50,0.07
3278054,8,1,1,0.11,0.57
3278496,10,2,2,0.17,0.71
3278833,1,1,2,0.50,0.07
3278835,2,1,1,0.33,0.14
3279057,5,2,5,0.29,0.36
3279474,25,2,2,0.07,1.79
3280923,5,6,5,0.55,0.36
3281590,11,3,1,0.21,0.79
3283332,3,1,1,0.25,0.21
3285559,1,1,2,0.50,0.07
3286030,1,1,2,0.50,0.07
3287308,11,3,1,0.21,0.79
3287865,12,3,1,0.20,0.86
3287883,0,1,1,1.00,0.00
3288171,24,4,1,0.14,1.71
3288853,2,1,1,0.33,0.14
3289857,0,1,1,1.00,0.00
3290319,2,1,1,0.33,0.14
3290338,16,2,2,0.11,1.14
3290374,1,1,2,0.50,0.07
3290474,5,2,5,0.29,0.36
3290601,5,1,5,0.17,0.36
3290663,9,1,1,0.10,0.64
3290759,0,1,1,1.00,0.00
3290790,0,1,1,1.00,0.00
3291423,0,1,1,1.00,0.00
3291839,3,1,1,0.25,0.21
3292705,7,2,1,0.22,0.50
3292977,2,2,1,0.50,0.14
3293039,0,1,1,1.00,0.00
3293827,3,5,1,0.63,0.21
3294164,0,1,1,1.00,0.00
3294526,5,1,5,0.17,0.36
3296072,1,1,2,0.50,0.07
3296244,17,8,1,0.32,1.21
3296359,12,1,1,0.08,0.86
3296628,2,2,1,0.50,0.14
3296997,11,1,1,0.08,0.79
3297587,5,2,5,0.29,0.36
3297860,7,2,1,0.22,0.50
3298193,2,2,1,0.50,0.14
3298874,2,2,1,0.50,0.14
3301270,0,3,1,1.00,0.00
3301874,2,1,1,0.33,0.14
3302235,5,2,5,0.29,0.36
3302249,4,1,1,0.20,0.29
3302357,0,1,1,1.00,0.00
3302537,0,2,1,1.00,0.00
3302562,0,1,1,1.00,0.00
3304313,2,1,1,0.33,0.14
3307043,1,1,2,0.50,0.07
3308300,15,4,1,0.21,1.07
3308724,4,1,1,0.20,0.29
3309451,1,3,2,0.75,0.07
3310126,3,1,1,0.25,0.21
3310340,1,1,2,0.50,0.07
3310875,4,1,1,0.20,0.29
3310877,0,1,1,1.00,0.00
3311679,5,2,5,0.29,0.36
3311862,5,1,5,0.17,0.36
3312332,3,1,1,0.25,0.21
3312389,11,3,1,0.21,0.79
3312889,2,2,1,0.50,0.14
3312964,9,3,1,0.25,0.64
3313651,11,1,1,0.08,0.79
3313920,0,2,1,1.00,0.00
3314546,3,2,1,0.40,0.21
3316335,6,1,1,0.14,0.43
3316477,12,4,1,0.25,0.86
3316573,6,1,1,0.14,0.43
3317527,9,1,1,0.10,0.64
3317607,4,1,1,0.20,0.29
3317748,1,1,2,0.50,0.07
3317784,1,5,2,0.83,0.07
3318217,5,5,5,0.50,0.36
3318586,5,4,5,0.44,0.36
3318748,14,1,1,0.07,1.00
3319036,6,3,1,0.33,0.43
3319235,16,4,2,0.20,1.14
3319438,21,1,3,0.05,1.50
3319455,6,3,1,0.33,0.43
3319517,0,1,1,1.00,0.00
3319532,26,1,4,0.04,1.86
3319579,8,1,1,0.11,0.57
3319583,5,3,5,0.38,0.36
3319749,0,1,1,1.00,0.00
3320233,6,7,1,0.54,0.43
3320327,1,2,2,0.67,0.07
3320361,5,1,5,0.17,0.36
3320455,13,2,3,0.13,0.93
3320485,3,2,1,0.40,0.21
3320899,13,2,3,0.13,0.93
3321846,1,1,2,0.50,0.07
3321904,2,3,1,0.60,0.14
3322076,13,1,3,0.07,0.93
3322441,13,2,3,0.13,0.93
3322765,4,3,1,0.43,0.29
3324122,3,1,1,0.25,0.21
3324410,3,1,1,0.25,0.21
3325425,0,1,1,1.00,0.00
3325940,12,2,1,0.14,0.86
3326163,1,1,2,0.50,0.07
3326471,7,2,1,0.22,0.50
3326842,2,1,1,0.33,0.14
3327146,0,2,1,1.00,0.00
3327575,1,2,2,0.67,0.07
3327745,3,2,1,0.40,0.21
3327803,1,4,2,0.80,0.07
3329927,2,1,1,0.33,0.14
3329941,3,1,1,0.25,0.21
3330144,0,1,1,1.00,0.00
3330744,1,1,2,0.50,0.07
3330874,10,1,2,0.09,0.71
3331075,5,1,5,0.17,0.36
3331340,8,3,1,0.27,0.57
3331708,19,1,1,0.05,1.36
3331998,3,1,1,0.25,0.21
3332140,7,4,1,0.36,0.50
3332309,9,1,1,0.10,0.64
3333624,5,5,5,0.50,0.36
3333770,1,1,2,0.50,0.07
3334080,1,1,2,0.50,0.07
3334787,4,1,1,0.20,0.29
3337831,1,1,2,0.50,0.07
3338288,4,2,1,0.33,0.29
3339469,8,1,1,0.11,0.57
3339534,2,2,1,0.50,0.14
3340350,12,1,1,0.08,0.86
3340450,3,1,1,0.25,0.21
3340743,3,1,1,0.25,0.21
3340837,0,1,1,1.00,0.00
3340994,5,4,5,0.44,0.36
3341082,0,1,1,1.00,0.00
3341941,3,3,1,0.50,0.21
3342028,2,2,1,0.50,0.14
3343048,5,2,5,0.29,0.36
3343232,0,1,1,1.00,0.00
3343356,10,2,2,0.17,0.71
3343969,9,5,1,0.36,0.64
3344182,0,1,1,1.00,0.00
3344200,0,1,1,1.00,0.00
3344563,4,3,1,0.43,0.29
3344673,2,1,1,0.33,0.14
3344719,2,1,1,0.33,0.14
3347113,3,1,1,0.25,0.21
3348523,13,2,3,0.13,0.93
3348647,16,3,2,0.16,1.14
3349840,2,3,1,0.60,0.14
3350043,6,4,1,0.40,0.43
3350587,22,2,1,0.08,1.57
3350951,10,2,2,0.17,0.71
3353368,0,1,1,1.00,0.00
3353913,2,3,1,0.60,0.14
3355306,4,1,1,0.20,0.29
3355385,0,1,1,1.00,0.00
3355395,1,1,2,0.50,0.07
3355429,1,1,2,0.50,0.07
3355728,4,1,1,0.20,0.29
3356071,3,3,1,0.50,0.21
3356431,1,1,2,0.50,0.07
3357106,2,1,1,0.33,0.14
3359546,2,1,1,0.33,0.14
3359577,2,12,1,0.86,0.14
3360457,0,1,1,1.00,0.00
3361068,3,1,1,0.25,0.21
3361497,1,1,2,0.50,0.07
3361757,1,1,2,0.50,0.07
3362349,8,2,1,0.20,0.57
3362507,5,2,5,0.29,0.36
3362541,3,3,1,0.50,0.21
3362621,22,6,1,0.21,1.57
3362686,5,1,5,0.17,0.36
3362720,0,1,1,1.00,0.00
3362872,0,1,1,1.00,0.00
3362902,1,1,2,0.50,0.07
3363429,0,1,1,1.00,0.00
3363493,0,1,1,1.00,0.00
3363690,8,2,1,0.20,0.57
3363711,9,1,1,0.10,0.64
3364046,1,2,2,0.67,0.07
3364707,1,1,2,0.50,0.07
3365839,3,1,1,0.25,0.21
3367026,4,2,1,0.33,0.29
3367768,1,1,2,0.50,0.07
3367881,8,1,1,0.11,0.57
3368368,1,2,2,0.67,0.07
3368714,0,2,1,1.00,0.00
3368988,1,2,2,0.67,0.07
3370477,2,1,1,0.33,0.14
3370806,0,1,1,1.00,0.00
3370816,1,1,2,0.50,0.07
3371951,3,2,1,0.40,0.21
3372666,13,2,3,0.13,0.93
3372829,2,1,1,0.33,0.14
3373484,10,3,2,0.23,0.71
3373590,0,1,1,1.00,0.00
3373649,3,1,1,0.25,0.21
3373807,7,2,1,0.22,0.50
3373846,23,1,1,0.04,1.64
3374084,16,1,2,0.06,1.14
3374134,16,2,2,0.11,1.14
3374422,1,3,2,0.75,0.07
3374580,6,1,1,0.14,0.43
3374961,12,1,1,0.08,0.86
3375394,4,4,1,0.50,0.29
3375510,0,1,1,1.00,0.00
3375666,2,3,1,0.60,0.14
3376497,4,4,1,0.50,0.29
3376652,2,1,1,0.33,0.14
3377498,6,1,1,0.14,0.43
3378680,1,1,2,0.50,0.07
3378771,1,1,2,0.50,0.07
3379896,1,1,2,0.50,0.07
3380250,14,1,1,0.07,1.00
3380340,4,1,1,0.20,0.29
3380342,1,1,2,0.50,0.07
3380525,1,1,2,0.50,0.07
3380595,5,1,5,0.17,0.36
3381150,13,1,3,0.07,0.93
3381654,33,1,6,0.03,2.36
3381892,2,1,1,0.33,0.14
3384840,0,2,1,1.00,0.00
3386133,6,5,1,0.45,0.43
3386272,15,2,1,0.12,1.07
3387789,0,1,1,1.00,0.00
3388156,0,1,1,1.00,0.00
3388612,12,1,1,0.08,0.86
3388815,13,1,3,0.07,0.93
3388958,2,1,1,0.33,0.14
3389110,1,2,2,0.67,0.07
3390075,2,1,1,0.33,0.14
3390435,11,1,1,0.08,0.79
3390604,2,1,1,0.33,0.14
3390871,2,1,1,0.33,0.14
3390978,2,3,1,0.60,0.14
3392850,2,2,1,0.50,0.14
3393567,1,1,2,0.50,0.07
3393687,1,1,2,0.50,0.07
3393710,6,1,1,0.14,0.43
3393781,3,2,1,0.40,0.21
3393868,3,1,1,0.25,0.21
3394210,6,2,1,0.25,0.43
3394232,5,2,5,0.29,0.36
3394431,2,1,1,0.33,0.14
3394458,14,1,1,0.07,1.00
3394959,0,1,1,1.00,0.00
3395010,5,1,5,0.17,0.36
3395101,2,1,1,0.33,0.14
3395211,1,1,2,0.50,0.07
3395258,2,1,1,0.33,0.14
3395369,0,1,1,1.00,0.00
3395634,7,1,1,0.13,0.50
3396656,28,1,3,0.03,2.00
3397197,4,3,1,0.43,0.29
3397719,0,1,1,1.00,0.00
3397747,7,1,1,0.13,0.50
3398702,4,1,1,0.20,0.29
3398884,9,2,1,0.18,0.64
3398945,3,1,1,0.25,0.21
3399017,0,2,1,1.00,0.00
3399214,4,1,1,0.20,0.29
3400606,8,2,1,0.20,0.57
3400689,0,1,1,1.00,0.00
3400715,3,3,1,0.50,0.21
3400916,5,2,5,0.29,0.36
3401193,0,1,1,1.00,0.00
3402142,16,2,2,0.11,1.14
3402356,16,3,2,0.16,1.14
3402475,9,3,1,0.25,0.64
3402794,0,1,1,1.00,0.00
3402865,9,2,1,0.18,0.64
3402929,34,2,6,0.06,2.43
3402942,5,1,5,0.17,0.36
3403033,6,1,1,0.14,0.43
3403252,2,2,1,0.50,0.14
3403356,2,3,1,0.60,0.14
3403578,16,1,2,0.06,1.14
3403988,3,1,1,0.25,0.21
3404648,5,1,5,0.17,0.36
3404709,2,2,1,0.50,0.14
3404825,5,1,5,0.17,0.36
3404871,19,5,1,0.21,1.36
3405355,9,1,1,0.10,0.64
3405385,0,1,1,1.00,0.00
3405950,3,1,1,0.25,0.21
3405951,19,1,1,0.05,1.36
3406447,8,1,1,0.11,0.57
3406500,0,1,1,1.00,0.00
3406564,1,2,2,0.67,0.07
3407093,16,2,2,0.11,1.14
3407207,4,1,1,0.20,0.29
3407222,1,1,2,0.50,0.07
3407357,1,1,2,0.50,0.07
3407514,1,3,2,0.75,0.07
3407757,0,1,1,1.00,0.00
3409277,0,1,1,1.00,0.00
3410277,1,2,2,0.67,0.07
3411290,8,1,1,0.11,0.57
3411294,3,1,1,0.25,0.21
3411579,11,2,1,0.15,0.79
3411598,9,1,1,0.10,0.64
3411765,0,2,1,1.00,0.00
3412087,12,2,1,0.14,0.86
3412315,4,1,1,0.20,0.29
3412880,10,4,2,0.29,0.71
3412934,11,1,1,0.08,0.79
3413009,0,1,1,1.00,0.00
3413380,0,1,1,1.00,0.00
3413508,0,1,1,1.00,0.00
3413775,1,1,2,0.50,0.07
3413901,5,1,5,0.17,0.36
3413986,11,1,1,0.08,0.79
3413999,3,1,1,0.25,0.21
3414137,3,3,1,0.50,0.21
3414355,4,1,1,0.20,0.29
3414680,3,1,1,0.25,0.21
3414797,14,3,1,0.18,1.00
3415036,4,2,1,0.33,0.29
3415375,15,3,1,0.17,1.07
3415916,0,1,1,1.00,0.00
3415970,8,3,1,0.27,0.57
3416686,0,1,1,1.00,0.00
3417019,0,1,1,1.00,0.00
3417193,7,1,1,0.13,0.50
3417532,1,2,2,0.67,0.07
3417805,0,1,1,1.00,0.00
3417891,2,1,1,0.33,0.14
3418637,2,1,1,0.33,0.14
3419374,3,1,1,0.25,0.21
3419777,1,4,2,0.80,0.07
3419874,1,1,2,0.50,0.07
3420271,3,2,1,0.40,0.21
3420353,11,1,1,0.08,0.79
3421446,5,2,5,0.29,0.36
3421723,1,1,2,0.50,0.07
3421880,9,1,1,0.10,0.64
3424053,4,1,1,0.20,0.29
3424302,1,2,2,0.67,0.07
3425065,3,1,1,0.25,0.21
3425487,0,2,1,1.00,0.00
3425979,7,1,1,0.13,0.50
3426216,1,1,2,0.50,0.07
3426882,3,3,1,0.50,0.21
3427174,6,2,1,0.25,0.43
3427512,6,1,1,0.14,0.43
3427962,6,1,1,0.14,0.43
3428227,2,2,1,0.50,0.14
3428264,1,1,2,0.50,0.07
3428443,6,3,1,0.33,0.43
3429129,0,1,1,1.00,0.00
3429220,2,3,1,0.60,0.14
3429356,1,1,2,0.50,0.07
3429966,7,2,1,0.22,0.50
3430176,0,1,1,1.00,0.00
3431320,3,1,1,0.25,0.21
3431610,4,2,1,0.33,0.29
3431874,21,1,3,0.05,1.50
3431925,9,3,1,0.25,0.64
3432568,3,4,1,0.57,0.21
3433063,5,1,5,0.17,0.36
3433917,0,1,1,1.00,0.00
3433927,5,1,5,0.17,0.36
3434032,15,1,1,0.06,1.07
3434463,14,2,1,0.13,1.00
3434579,11,3,1,0.21,0.79
3434976,11,1,1,0.08,0.79
3435614,0,2,1,1.00,0.00
3435797,0,1,1,1.00,0.00
3436080,15,1,1,0.06,1.07
3436581,24,6,1,0.20,1.71
3436861,10,4,2,0.29,0.71
3437390,5,1,5,0.17,0.36
3437424,1,1,2,0.50,0.07
3437696,12,1,1,0.08,0.86
3438371,5,2,5,0.29,0.36
3438620,7,1,1,0.13,0.50
3438749,0,1,1,1.00,0.00
3438904,0,1,1,1.00,0.00
3438994,4,1,1,0.20,0.29
3439858,15,1,1,0.06,1.07
3440450,12,3,1,0.20,0.86
3441179,4,3,1,0.43,0.29
3441203,35,8,1,0.19,2.50
3441373,1,1,2,0.50,0.07
3441469,8,2,1,0.20,0.57
3442381,15,3,1,0.17,1.07
3444262,4,2,1,0.33,0.29
3444932,0,1,1,1.00,0.00
3445602,7,1,1,0.13,0.50
3445641,3,2,1,0.40,0.21
3447789,1,2,2,0.67,0.07
3448662,6,1,1,0.14,0.43
3449691,1,1,2,0.50,0.07
3450431,0,2,1,1.00,0.00
3451090,2,2,1,0.50,0.14
3451130,11,1,1,0.08,0.79
3451453,0,1,1,1.00,0.00
3451928,3,1,1,0.25,0.21
3452372,2,1,1,0.33,0.14
3454581,5,1,5,0.17,0.36
3454880,7,1,1,0.13,0.50
3455042,6,2,1,0.25,0.43
3455070,15,1,1,0.06,1.07
3455450,10,1,2,0.09,0.71
3455484,5,2,5,0.29,0.36
3455821,11,1,1,0.08,0.79
3456891,8,1,1,0.11,0.57
3456917,3,2,1,0.40,0.21
3457806,0,1,1,1.00,0.00
3458072,6,1,1,0.14,0.43
3458248,4,1,1,0.20,0.29
3460038,1,1,2,0.50,0.07
3460654,0,1,1,1.00,0.00
3460689,1,3,2,0.75,0.07
3461581,6,1,1,0.14,0.43
3462175,1,1,2,0.50,0.07
3463071,2,4,1,0.67,0.14
3463462,2,1,1,0.33,0.14
3463470,19,2,1,0.10,1.36
3463608,8,2,1,0.20,0.57
3463654,3,1,1,0.25,0.21
3464451,1,3,2,0.75,0.07
3464470,1,3,2,0.75,0.07
3465043,3,1,1,0.25,0.21
3466372,2,3,1,0.60,0.14
3466429,2,4,1,0.67,0.14
3467276,0,1,1,1.00,0.00
3467576,3,1,1,0.25,0.21
3467721,11,1,1,0.08,0.79
3467845,0,1,1,1.00,0.00
3467862,7,1,1,0.13,0.50
3468727,6,6,1,0.50,0.43
3468897,1,1,2,0.50,0.07
3468941,2,1,1,0.33,0.14
3469229,0,1,1,1.00,0.00
3469364,0,1,1,1.00,0.00
3469641,5,1,5,0.17,0.36
3470291,0,1,1,1.00,0.00
3471135,4,1,1,0.20,0.29
3471457,3,2,1,0.40,0.21
3471889,11,5,1,0.31,0.79
3472417,0,1,1,1.00,0.00
3473565,3,1,1,0.25,0.21
3474080,5,6,5,0.55,0.36
3474429,5,2,5,0.29,0.36
3475004,5,1,5,0.17,0.36
3475294,11,2,1,0.15,0.79
3476102,28,1,3,0.03,2.00
3477825,19,3,1,0.14,1.36
3477866,3,1,1,0.25,0.21
3478186,29,1,2,0.03,2.07
3478430,6,1,1,0.14,0.43
3478433,12,3,1,0.20,0.86
3478504,6,1,1,0.14,0.43
3478619,4,1,1,0.20,0.29
3480030,2,1,1,0.33,0.14
3480139,3,1,1,0.25,0.21
3480317,30,1,1,0.03,2.14
3480688,4,2,1,0.33,0.29
3480815,1,2,2,0.67,0.07
3480911,0,2,1,1.00,0.00
3480982,3,3,1,0.50,0.21
3481173,0,1,1,1.00,0.00
3481405,10,3,2,0.23,0.71
3481435,0,1,1,1.00,0.00
3481966,3,1,1,0.25,0.21
3482110,6,1,1,0.14,0.43
3482221,8,2,1,0.20,0.57
3482515,1,5,2,0.83,0.07
3482736,3,3,1,0.50,0.21
3482769,1,1,2,0.50,0.07
3482780,2,3,1,0.60,0.14
3484010,15,2,1,0.12,1.07
3484555,6,2,1,0.25,0.43
3484567,0,1,1,1.00,0.00
3485604,8,2,1,0.20,0.57
3486676,1,2,2,0.67,0.07
3487158,6,3,1,0.33,0.43
3488441,13,1,3,0.07,0.93
3488821,13,5,3,0.28,0.93
3489120,0,1,1,1.00,0.00
3490106,0,2,1,1.00,0.00
3490139,10,2,2,0.17,0.71
3490957,1,2,2,0.67,0.07
3491046,9,1,1,0.10,0.64
3491753,4,2,1,0.33,0.29
3491903,3,1,1,0.25,0.21
3491938,5,1,5,0.17,0.36
3492079,0,1,1,1.00,0.00
3492359,6,2,1,0.25,0.43
3492660,15,3,1,0.17,1.07
3492795,0,1,1,1.00,0.00
3493484,5,1,5,0.17,0.36
3494270,6,1,1,0.14,0.43
3494555,4,3,1,0.43,0.29
3494584,17,2,1,0.11,1.21
3494661,0,1,1,1.00,0.00
3494798,0,1,1,1.00,0.00
3494905,9,1,1,0.10,0.64
3494926,0,1,1,1.00,0.00
3495134,3,1,1,0.25,0.21
3495265,2,3,1,0.60,0.14
3495302,16,2,2,0.11,1.14
3495472,8,1,1,0.11,0.57
3495509,4,1,1,0.20,0.29
3495538,1,2,2,0.67,0.07
3495623,7,2,1,0.22,0.50
3495639,2,1,1,0.33,0.14
3495651,17,3,1,0.15,1.21
3495775,2,2,1,0.50,0.14
3496161,3,1,1,0.25,0.21
3496238,0,1,1,1.00,0.00
3496324,2,1,1,0.33,0.14
3497064,11,6,1,0.35,0.79
3497384,9,3,1,0.25,0.64
3498007,5,1,5,0.17,0.36
3499383,0,1,1,1.00,0.00
3499681,0,1,1,1.00,0.00
3499897,1,1,2,0.50,0.07
3500022,1,2,2,0.67,0.07
3500405,0,1,1,1.00,0.00
3501219,5,2,5,0.29,0.36
3501310,5,5,5,0.50,0.36
3501766,0,2,1,1.00,0.00
3502073,6,1,1,0.14,0.43
3502848,7,1,1,0.13,0.50
3503010,1,1,2,0.50,0.07
3503376,1,1,2,0.50,0.07
3503880,0,1,1,1.00,0.00
3504198,5,1,5,0.17,0.36
3504199,5,1,5,0.17,0.36
3505566,0,2,1,1.00,0.00
3505669,1,1,2,0.50,0.07
3505728,4,1,1,0.20,0.29
3506430,1,1,2,0.50,0.07
3506524,6,1,1,0.14,0.43
3507073,23,1,1,0.04,1.64
3507267,1,2,2,0.67,0.07
3507334,1,3,2,0.75,0.07
3507724,12,1,1,0.08,0.86
3507828,8,1,1,0.11,0.57
3508089,0,1,1,1.00,0.00
3508532,0,2,1,1.00,0.00
3508933,2,1,1,0.33,0.14
3509345,4,2,1,0.33,0.29
3509409,0,2,1,1.00,0.00
3509433,15,1,1,0.06,1.07
3509541,0,1,1,1.00,0.00
3509639,11,1,1,0.08,0.79
3510018,4,1,1,0.20,0.29
3510044,1,3,2,0.75,0.07
3510522,0,1,1,1.00,0.00
3511149,1,2,2,0.67,0.07
3511269,10,1,2,0.09,0.71
3511278,0,1,1,1.00,0.00
3512140,8,5,1,0.38,0.57
3512147,6,1,1,0.14,0.43
3512149,0,1,1,1.00,0.00
3512203,2,1,1,0.33,0.14
3512854,2,3,1,0.60,0.14
3512969,1,1,2,0.50,0.07
3513043,6,3,1,0.33,0.43
3513498,8,2,1,0.20,0.57
3514288,0,1,1,1.00,0.00
3514686,4,2,1,0.33,0.29
3514690,8,1,1,0.11,0.57
3515229,10,1,2,0.09,0.71
3515475,2,3,1,0.60,0.14
3515956,2,1,1,0.33,0.14
3516772,12,1,1,0.08,0.86
3517390,4,1,1,0.20,0.29
3517455,1,1,2,0.50,0.07
3517520,1,1,2,0.50,0.07
3517595,5,1,5,0.17,0.36
3518512,1,1,2,0.50,0.07
3519836,7,1,1,0.13,0.50
3520122,0,1,1,1.00,0.00
3520464,1,1,2,0.50,0.07
3520627,1,1,2,0.50,0.07
3520682,0,1,1,1.00,0.00
3521085,3,2,1,0.40,0.21
3521557,13,2,3,0.13,0.93
3522255,1,1,2,0.50,0.07
3522933,0,2,1,1.00,0.00
3523351,23,1,1,0.04,1.64
3523435,7,1,1,0.13,0.50
3523574,13,1,3,0.07,0.93
3523697,13,2,3,0.13,0.93
3523746,16,2,2,0.11,1.14
3523826,0,1,1,1.00,0.00
3523844,3,2,1,0.40,0.21
3523920,5,1,5,0.17,0.36
3525161,5,2,5,0.29,0.36
3525229,16,3,2,0.16,1.14
3525949,7,3,1,0.30,0.50
3526228,3,1,1,0.25,0.21
3526282,1,2,2,0.67,0.07
3526473,7,2,1,0.22,0.50
3526866,15,1,1,0.06,1.07
3526911,8,2,1,0.20,0.57
3526957,2,1,1,0.33,0.14
3526965,5,3,5,0.38,0.36
3527278,8,1,1,0.11,0.57
3527287,4,2,1,0.33,0.29
3527933,10,1,2,0.09,0.71
3528170,3,1,1,0.25,0.21
3529181,0,2,1,1.00,0.00
3530874,2,1,1,0.33,0.14
3532787,2,1,1,0.33,0.14
3533882,11,1,1,0.08,0.79
3534584,0,2,1,1.00,0.00
3535225,0,1,1,1.00,0.00
3536227,10,2,2,0.17,0.71
3536323,12,2,1,0.14,0.86
3537812,0,1,1,1.00,0.00
3538162,5,4,5,0.44,0.36
3538484,9,1,1,0.10,0.64
3538579,4,1,1,0.20,0.29
3538711,0,1,1,1.00,0.00
3538992,10,4,2,0.29,0.71
3539168,1,4,2,0.80,0.07
3539310,13,1,3,0.07,0.93
3539551,19,6,1,0.24,1.36
3539631,0,1,1,1.00,0.00
3539745,2,2,1,0.50,0.14
3539845,3,2,1,0.40,0.21
3540394,16,2,2,0.11,1.14
3541087,17,3,1,0.15,1.21
3541387,0,1,1,1.00,0.00
3542441,6,2,1,0.25,0.43
3544594,0,1,1,1.00,0.00
3545159,1,1,2,0.50,0.07
3546641,21,3,3,0.13,1.50
3547585,4,1,1,0.20,0.29
3548021,0,1,1,1.00,0.00
3548092,0,1,1,1.00,0.00
3549440,10,1,2,0.09,0.71
3549992,2,1,1,0.33,0.14
3550617,2,2,1,0.50,0.14
3551127,0,1,1,1.00,0.00
3551268,8,1,1,0.11,0.57
3551873,10,4,2,0.29,0.71
3552059,7,3,1,0.30,0.50
3552239,3,2,1,0.40,0.21
3552253,9,1,1,0.10,0.64
3552614,1,1,2,0.50,0.07
3552761,1,1,2,0.50,0.07
3553079,2,4,1,0.67,0.14
3554544,5,1,5,0.17,0.36
3555219,0,1,1,1.00,0.00
3555288,0,1,1,1.00,0.00
3555606,0,1,1,1.00,0.00
3555838,3,3,1,0.50,0.21
3557725,3,1,1,0.25,0.21
3559130,1,1,2,0.50,0.07
3560584,10,4,2,0.29,0.71
3560992,24,1,1,0.04,1.71
3561865,7,5,1,0.42,0.50
3563017,0,2,1,1.00,0.00
3564323,12,2,1,0.14,0.86
3564465,6,3,1,0.33,0.43
3565564,1,3,2,0.75,0.07
3565586,8,1,1,0.11,0.57
3566191,0,1,1,1.00,0.00
3566227,2,1,1,0.33,0.14
3566462,4,2,1,0.33,0.29
3566734,1,1,2,0.50,0.07
3567423,0,1,1,1.00,0.00
3567749,14,2,1,0.13,1.00
3568013,8,2,1,0.20,0.57
3568140,0,2,1,1.00,0.00
3568473,5,1,5,0.17,0.36
3569891,6,1,1,0.14,0.43
3570043,10,1,2,0.09,0.71
3570853,1,1,2,0.50,0.07
3570908,0,1,1,1.00,0.00
3571329,10,1,2,0.09,0.71
3571516,20,1,7,0.05,1.43
3571995,8,1,1,0.11,0.57
3572547,1,1,2,0.50,0.07
3573933,0,1,1,1.00,0.00
3573990,8,1,1,0.11,0.57
3574497,5,2,5,0.29,0.36
3574722,3,1,1,0.25,0.21
3574785,4,1,1,0.20,0.29
3575351,2,1,1,0.33,0.14
3575801,2,1,1,0.33,0.14
3576705,0,1,1,1.00,0.00
3577111,17,4,1,0.19,1.21
3577335,8,1,1,0.11,0.57
3577644,4,1,1,0.20,0.29
3577946,18,2,2,0.10,1.29
